i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
12,144,662729,660913,655605,656164,655954,667199,655745,655675,656932,655885,657840,649739,627529,625782,627250,624665,620964,624874,617122,614049,614119,614678,615586,622639,620265,618519,613141,613281,614538,611815,610766,593795
13,169,766793,760717,761974,769168,763371,762183,760717,762114,767841,762114,767562,762183,760927,772311,733898,730475,730405,730965,737879,720489,712806,713643,713015,715739,719510,715878,716786,711688,715459,729498,686126,686405
14,196,855981,850533,861778,850603,855563,851023,849626,856470,858844,851093,849626,872674,815892,802482,814076,804019,822736,806184,804787,804927,802064,808768,803739,810374,817988,813238,816730,779015,805905,773568,774267,804857
15,225,987074,976599,975620,1010192,973874,977576,978414,985468,955995,945868,939233,964027,956833,964097,960185,968636,958300,957462,958858,963049,910248,908642,910388,921982,928198,920864,922191,921982,933157,912204,906966,907803
16,256,1116212,1089602,1090021,1094770,1091138,1090161,1078497,1088484,1089602,1090301,1077729,1040574,1036103,1036453,1042179,1035894,1037850,1032052,1041062,1037779,1036313,1041272,1037361,1002999,1004186,1005303,1012985,1005652,1003836,1002719,1009773,1002509
17,289,1176415,1176066,1139819,1140656,1139958,1140657,1133463,1133881,1136535,1130739,1137094,1131857,1110275,1106085,1100497,1103990,1110834,1106713,1106434,1118028,1105665,1107830,1116492,1071025,1069558,1067113,1073050,1068370,1074236,1079754,1081361,1066344
18,324,1303458,1281179,1253102,1236479,1239553,1235083,1233127,1237108,1242137,1247166,1256454,1206098,1199044,1223209,1203165,1198136,1195971,1205680,1198276,1198136,1212733,1197508,1208892,1206587,1196600,1200162,1200930,1204422,1196460,1196250,1204911,1202676
19,361,1434201,1431688,1430849,1441046,1428754,1433433,1438462,1431478,1435319,1439300,1429941,1432735,1430989,1427496,1438183,1439579,1434831,1435040,1429523,1429871,1431967,1425751,1428545,1436646,1430989,1424843,1430780,1430360,1430710,1431757,1430570,1437764
20,400,1694223,1700578,1690382,1663143,1671105,1658254,1663981,1659860,1667334,1668591,1651969,1661537,1660698,1673200,1655391,1656229,1656787,1648476,1661467,1649942,1663842,1659301,1650921,1663282,1658394,1670965,1656997,1669638,1659791,1656089,1661956,1649594
21,441,1954384,1954384,1954384,1954384,1922187,1922187,1922187,1922187,1949565,1949565,1949565,1949565,1919602,1919602,1919602,1919602,1924630,1924630,1924630,1924630,1920511,1920511,1920511,1920511,1927006,1927006,1927006,1927006,1923234,1923234,1923234,1923234
22,484,2219503,2219503,2219503,2219503,2212240,2212240,2212240,2212240,2211751,2211751,2211751,2211751,2236335,2236335,2236335,2236335,2220271,2220271,2220271,2220271,2242830,2242830,2242830,2242830,2229490,2229490,2229490,2229490,2238918,2238918,2238918,2238918
23,529,2566477,2566477,2566477,2566477,2563195,2563195,2563195,2563195,2548248,2548248,2548248,2548248,2559074,2559074,2559074,2559074,2541404,2541404,2541404,2541404,2552509,2552509,2552509,2552509,2547410,2547410,2547410,2547410,2552788,2552788,2552788,2552788
24,576,2889425,2889425,2889425,2889425,2899553,2899553,2899553,2899553,2904652,2904652,2904652,2904652,3023452,3023452,3023452,3023452,3131148,3131148,3131148,3131148,3040284,3040284,3040284,3040284,2890613,2890613,2890613,2890613,2927419,2927419,2927419,2927419
