i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
11,121,1068784,1046854,1042035,1045946,1045528,1038543,1040499,1058798,1056004,1046854,1050346,1033235,1009978,999222,1012911,1007743,1007673,1000899,1012212,1010327,1009140,1008931,1021781,969330,964581,965908,978060,971635,969889,972613,981832,969051
12,144,1293045,1274678,1263363,1227604,1228931,1234239,1229560,1228442,1242760,1228442,1228442,1241851,1190378,1188842,1183115,1194010,1189471,1190169,1192753,1185420,1186118,1201623,1148962,1153991,1149941,1156785,1152105,1152944,1157762,1145610,1154620,1147845
13,169,1464227,1421065,1434196,1413872,1419668,1428887,1410449,1412614,1409331,1378461,1398716,1386703,1379649,1373713,1387541,1377414,1406328,1359185,1334810,1370988,1331528,1337953,1368683,1334601,1330969,1343821,1301985,1297446,1306105,1297376,1295769,1308690
14,196,1655104,1628914,1617948,1590151,1592106,1580932,1576951,1586589,1575135,1593852,1546151,1543428,1544336,1543846,1566824,1552577,1541192,1544406,1539936,1540494,1553485,1560608,1560888,1535465,1539656,1548875,1538957,1549225,1534767,1537491,1539028,1545103
15,225,1936006,1907162,1902343,1889562,1908000,1901365,1899759,1958286,2062629,2043842,2054248,1913937,1919174,1909885,1929791,1916450,1906533,1973511,1964851,2170325,2059486,2053131,2153144,2081067,2043282,1945714,1962406,1954863,1963734,1960242,1958845,1947391
16,256,2437888,2401081,2402897,2420357,2322370,2359455,2327119,2377684,2340947,2336477,2338084,2315385,2339271,2328097,2338782,2336896,2330192,2334242,2332357,2339341,2340389,2329424,2336059,2332637,2340458,2319576,2340109,2336268,2325302,2328934,2328027,2340039
17,289,2826834,2804206,2786537,2787304,2809095,2800504,2800714,2806232,2787863,2815241,2785069,2786466,2773825,2780599,2788980,2771660,2790168,2786397,2782974,2798060,2789051,2803368,2804904,2800923,2787513,2803368,2788631,2808745,2796523,2809863,2805742,2794079
18,324,3370760,3344709,3335979,3342055,3347154,3347782,3342335,3330322,3344011,3345199,3341077,3329973,3334233,3325084,3349319,3340868,3315865,3336817,3332417,3324734,3344569,3328646,3330392,3325643,3332488,3330881,3341497,3338633,3343103,3338912,3338773,3336817
19,361,3971956,3952400,3939829,3922089,3919505,3945137,3949886,3949397,3952540,3953448,3944089,3929423,3944858,3936407,3937733,3943670,3950166,3938711,3935918,3937734,3951562,3930540,3952261,3951283,3925302,3940527,3921809,3925232,3923485,3931238,3954286,3960991
20,400,4679799,4640689,4614846,4630981,4607234,4608072,4619108,4625044,4599063,4596619,4621342,4616942,4630142,4627139,4604161,4620923,4639501,4644111,4609679,4623227,4604720,4612681,4634053,4636987,4606466,4615825,4619876,4631678,4611145,4618409,4597247,4614917
21,441,5637467,5637467,5637467,5637467,5622939,5622939,5622939,5622939,5384500,5384500,5384500,5384500,5421027,5421027,5421027,5421027,5685867,5685867,5685867,5685867,5840007,5840007,5840007,5840007,5550793,5550793,5550793,5550793,5387224,5387224,5387224,5387224
22,484,6271557,6271557,6271557,6271557,6201506,6201506,6201506,6201506,6195639,6195639,6195639,6195639,6216522,6216522,6216522,6216522,6190890,6190890,6190890,6190890,6204649,6204649,6204649,6204649,6217080,6217080,6217080,6217080,6217221,6217221,6217221,6217221
23,529,7138290,7138290,7138290,7138290,7161617,7161617,7161617,7161617,7122506,7122506,7122506,7122506,7097432,7097432,7097432,7097432,7062722,7062722,7062722,7062722,7123833,7123833,7123833,7123833,7113915,7113915,7113915,7113915,7153516,7153516,7153516,7153516
24,576,8119633,8119633,8119633,8119633,8137862,8137862,8137862,8137862,8100916,8100916,8100916,8100916,8179417,8179417,8179417,8179417,8169500,8169500,8169500,8169500,8145335,8145335,8145335,8145335,8165240,8165240,8165240,8165240,8131855,8131855,8131855,8131855
