i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
11,84,763926,741996,739691,742206,751704,740320,742415,742066,741717,755685,714968,719088,715176,716504,716923,723139,720904,712802,713291,713222,719577,711894,712035,717273,714618,714129,718110,686333,688707,692757,694154,701139
12,110,1085337,1084918,1079680,1068226,1067737,1080099,1072835,1059286,1028416,1026810,1030371,1038055,1031070,1025203,1033235,1030651,1026181,1031908,1041616,993286,997057,994334,1001527,992448,995031,995660,1003273,996359,994194,997127,1007463,964302
13,123,1070181,1062778,1058238,1047623,1048740,1046226,1051324,1050346,1056981,1056702,1027019,1011095,1013679,1024924,1013051,1015286,1017731,1022480,1014797,1018638,1024994,1027857,985812,984346,988536,986301,981483,986371,988397,993635,987070,987908
14,146,1524990,1479522,1455776,1464576,1453681,1456824,1460945,1458710,1462202,1444881,1409332,1425325,1416036,1418690,1426932,1416525,1415407,1424208,1379021,1380417,1417434,1373992,1378602,1407096,1370430,1364703,1409750,1375878,1378461,1406119,1373363,1406678
15,171,1481129,1477706,1476380,1462830,1464228,1467649,1464157,1474215,1458430,1462272,1475751,1464087,1463668,1468627,1462131,1461433,1469815,1451097,1460316,1449421,1462621,1468767,1458430,1461783,1469325,1457802,1464786,1464297,1459408,1479383,1462970,1450189
16,194,1840114,1824190,1850520,1816228,1822583,1819231,1828380,1816787,1825447,1816089,1807288,1814273,1804565,1809174,1817276,1817276,1822164,1825168,1808476,1823212,1820139,1805682,1817276,1821187,1827403,1819581,1825308,1812806,1819232,1810292,1820978,1815320
17,224,2217747,2186597,2195398,2184712,2189950,2182128,2184363,2185410,2192464,2194280,2185969,2194490,2184922,2199728,2185411,2180871,2174794,2192744,2186179,2172071,2195188,2184991,2191557,2180731,2189182,2178985,2191766,2233043,2338573,2406738,2219563,2257906
18,252,2733108,2682542,2718092,2719488,2882499,2883057,2893253,2855400,2730174,2683380,2699234,2677095,2679469,2669202,2671297,2676955,2678491,2669901,2685405,2669412,2676675,2679329,2667736,2662777,2692181,2718790,2698815,2679608,2684916,2678072,2679190,2693298
19,261,2967984,2944028,2934740,2948079,2938022,2939559,2941654,2916651,2918467,2937882,2936625,2932505,2952619,2946963,2937464,2936416,2915324,2938093,2943749,2930620,2940676,2934251,2933553,2917070,2934042,2939559,2918397,2940188,2932365,2929362,2972524,2952270
20,298,3669752,3652431,3622609,3623377,3620164,3635319,3624285,3611574,3603542,3616951,3621351,3639650,3610736,3608780,3640627,3629104,3630361,3620095,3626589,3632108,3632875,3631130,3626869,3631758,3619606,3622539,3625821,3642304,3644748,3614857,3638952,3639720
21,328,4403925,4403925,4403925,4403925,4361532,4361532,4361532,4361532,4355735,4355735,4355735,4355735,4342954,4342954,4342954,4342954,4352941,4352941,4352941,4352941,4375500,4375500,4375500,4375500,4357690,4357690,4357690,4357690,4357411,4357411,4357411,4357411
22,366,4832193,4832193,4832193,4832193,4823534,4823534,4823534,4823534,4837362,4837362,4837362,4837362,4842530,4842530,4842530,4842530,4846441,4846441,4846441,4846441,4847908,4847908,4847908,4847908,4842181,4842181,4842181,4842181,4828353,4828353,4828353,4828353
23,386,5773937,5773937,5773937,5773937,5742577,5742577,5742577,5742577,5770304,5770304,5770304,5770304,5749771,5749771,5749771,5749771,5770235,5770235,5770235,5770235,5776730,5776730,5776730,5776730,5771282,5771282,5771282,5771282,5782107,5782107,5782107,5782107
24,428,6150941,6150941,6150941,6150941,6073416,6073416,6073416,6073416,6070414,6070414,6070414,6070414,6098560,6098560,6098560,6098560,6092903,6092903,6092903,6092903,6077468,6077468,6077468,6077468,6083054,6083054,6083054,6083054,6086617,6086617,6086617,6086617
