i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
12,78,972193,908289,905705,875323,926727,883425,882587,951940,909057,969680,910314,908288,930568,969190,925051,918975,932035,1002016,926517,930219,928612,975686,939927,924003,924003,909127,944676,929032,907171,907590,981622,940276
13,82,1199947,1197293,1209306,1155667,1147077,1211401,1217267,1170683,1233052,1170963,1251839,1182277,1148683,1147217,1131222,1159648,1113344,1109153,1154340,1115159,1112436,1111248,1151896,1113972,1108385,1120956,1123749,1111737,1101820,1147915,1110480,1110480
14,96,924562,949006,897464,894949,897323,952358,898372,898231,897114,924981,909965,896066,891457,895019,930498,894949,895927,893902,926169,894320,895158,897882,897813,930428,896974,894111,896137,933362,902771,903050,901096,944397
15,106,1465624,1454380,1488462,1436989,1436430,1482874,1436500,1429935,1482665,1435452,1480151,1439852,1435312,1473656,1437129,1436011,1470652,1441319,1437199,1469046,1439433,1468487,1441459,1430354,1471910,1433147,1437897,1465135,1439782,1436150,1446837,1439363
16,125,1465624,1417433,1418341,1450049,1419249,1411777,1421903,1412405,1413243,1448582,1417433,1419458,1404792,1410450,1417294,1407516,1420227,1434265,1412265,1416316,1419529,1413313,1410170,1424627,1404303,1411287,1434265,1412824,1429935,1411078,1417153,1421903
17,140,1437408,1436360,1441668,1436011,1436500,1435801,1492722,1436430,1432589,1435732,1436640,1436500,1441808,1442786,1432169,1435592,1438874,1431891,1437827,1430842,1433846,1451516,1455916,1452703,1456545,1431472,1436570,1444811,1451307,1456055,1435453,1435522
18,150,1817345,1793809,1795625,1786336,1795136,1796254,1816228,1800584,1797860,1849683,1793250,1797790,1788362,1798279,1783752,1785708,1793390,1789060,1800444,1793181,1795136,1787663,1795485,1791225,1791295,1796672,1799187,1789060,1791784,1800584,1791015,1798559
19,166,3047883,3063248,3050049,3096144,3087833,3048511,3064017,3082315,3068486,3040270,3079661,3083572,3086505,3076938,3021553,3071210,3043484,3043483,3025324,3065553,3050049,3042226,3038734,3041877,3045369,3052423,3045299,3048652,3082385,3046347,3087972,3031540
20,214,2560949,2539716,2555361,2561437,2544186,2531335,2538320,2702377,2837800,2781368,2621501,2609278,2622619,2623736,2612631,2662847,2740930,2738066,2698466,2725006,2762371,2691202,2660892,2667875,2676536,2676187,2673253,2673672,2658866,2657329,2667387,2680447
21,228,3061572,3061572,3061572,3061572,3029375,3029375,3029375,3029375,3015966,3015966,3015966,3015966,3020087,3020087,3020087,3020087,3018480,3018480,3018480,3018480,2998226,2998226,2998226,2998226,3006397,3006397,3006397,3006397,3054448,3054448,3054448,3054448
22,233,3301199,3301199,3301199,3301199,3256290,3256290,3256290,3256290,3237014,3237014,3237014,3237014,3251053,3251053,3251053,3251053,3250424,3250424,3250424,3250424,3257756,3257756,3257756,3257756,3250983,3250983,3250983,3250983,3243928,3243928,3243928,3243928
23,254,3819562,3819562,3819562,3819562,3797422,3797422,3797422,3797422,3814045,3814045,3814045,3814045,3806711,3806711,3806711,3806711,3808737,3808737,3808737,3808737,3816140,3816140,3816140,3816140,3809296,3809296,3809296,3809296,3860838,3860838,3860838,3860838
24,278,5095846,5095846,5095846,5095846,5060086,5060086,5060086,5060086,5069026,5069026,5069026,5069026,5048423,5048423,5048423,5048423,5064207,5064207,5064207,5064207,5061204,5061204,5061204,5061204,5048772,5048772,5048772,5048772,5071471,5071471,5071471,5071471
