i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
11,24,2190448,2181509,2181368,2188842,2177178,2139882,2087152,2096651,2093088,2097070,2088340,2044758,2007393,2009558,2009418,2016262,2008300,1968142,1938109,1938249,1932453,1934757,1928751,1904516,1864077,1870853,1866872,1869385,1862401,1863239,1793188,1806947
12,35,855772,844388,835168,835727,842711,836634,836426,839917,835727,833981,810444,808978,808209,807581,815123,807581,806393,809188,803320,815822,814146,829301,823505,859752,836565,801644,784952,783834,798361,780343,784184,783345
13,38,3945991,3667741,3480356,3528128,3511785,3748479,4439215,3571500,3452559,3465340,3462476,3416730,3368261,3372032,3378527,3359530,3365955,3364698,3368400,3377899,3360647,3296323,3283193,3269992,3277885,3283961,3278444,3269154,3306869,3280050,3286126,3278234
14,63,1718876,1719086,1710774,1706166,1715663,1709168,1718248,1714127,1716432,1710565,1709308,1711263,1708191,1711962,1703511,1714477,1709377,1709937,1717619,1710565,1721810,1715803,1721531,1713010,1719924,1721251,1709518,1721251,1711263,1721739,1713429,1717410
15,60,1024510,1016756,1018223,1022833,1020109,1014452,1012636,1026395,1015500,1020738,1019621,1019201,1014452,1018922,1015220,1016617,1017037,1012427,1015011,1024230,1019481,1017316,1013055,1017246,1018992,1014452,1013684,1023113,1009982,1012915,1013753,1020109
16,60,2962549,2947603,2962898,2964645,2956962,2957242,2958289,2959476,2960245,2951724,2941178,2952143,2949070,2957590,2964924,2954099,2950117,2945927,2947743,2939921,2947393,2954238,2956682,2951933,2956473,2955984,2941038,2944320,2953260,2945996,2950886,2951305
17,76,3765311,3754066,3751133,3749317,3750225,3758746,3741984,3750364,3749526,3744638,3763775,3742263,3749596,3743380,3753996,3740726,3756930,3756371,3749177,3758746,3760212,3749945,3779488,3756232,3756441,3749037,3753228,3751762,3763075,3750923,3755044,3746733
18,73,7478519,7473491,7468672,7487040,7475307,7457428,7463713,7455681,7462177,7483269,7462945,7476075,7472164,7475726,7475307,7461758,7462665,7456659,7472583,7463154,7468253,7462944,7461897,7684343,7682108,7510926,7847564,7944853,7479358,7495840,7487669,7466367
19,84,2230747,2231096,2226067,2228163,2220271,2232144,2220620,2223064,2230677,2215103,2225998,2224181,2229350,2211680,2226277,2232633,2221248,2234029,2225509,2223134,2227395,2234449,2228792,2236124,2234937,2229071,2229908,2220480,2233890,2229071,2231515,2224811
20,96,3131077,3109287,3118367,3115712,3111103,3104608,3098462,3109566,3097903,3111522,3108029,3115223,3121928,3103490,3113477,3110195,3117737,3113477,3102861,3118296,3107611,3112220,3106214,3113548,3102861,3110474,3117179,3107331,3116620,3102232,3110334,3099578
21,112,4129675,4129675,4129675,4129675,4127790,4127790,4127790,4127790,4131072,4131072,4131072,4131072,4134075,4134075,4134075,4134075,4128069,4128069,4128069,4128069,4134984,4134984,4134984,4134984,4143923,4143923,4143923,4143923,4143853,4143853,4143853,4143853
22,116,2420508,2420508,2420508,2420508,2415898,2415898,2415898,2415898,2424837,2424837,2424837,2424837,2415827,2415827,2415827,2415827,2427003,2427003,2427003,2427003,2414152,2414152,2414152,2414152,2434475,2434475,2434475,2434475,2457244,2457244,2457244,2457244
23,123,14230963,14230963,14230963,14230963,14258621,14258621,14258621,14258621,14219719,14219719,14219719,14219719,14246539,14246539,14246539,14246539,14219091,14219091,14219091,14219091,14236481,14236481,14236481,14236481,14237669,14237669,14237669,14237669,14222163,14222163,14222163,14222163
24,152,6435153,6435153,6435153,6435153,6410987,6410987,6410987,6410987,6407915,6407915,6407915,6407915,6413222,6413222,6413222,6413222,6392200,6392200,6392200,6392200,6416714,6416714,6416714,6416714,6400721,6400721,6400721,6400721,6411197,6411197,6411197,6411197
