i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
11,55,837613,823295,818756,833073,826158,829721,823505,828463,820641,823295,820222,816800,834051,786629,791447,791657,791448,797593,791307,789771,788724,787676,788654,789841,791727,789701,790470,802971,759111,759251,754571,761904
12,58,1264556,1257152,1254918,1263369,1253661,1255476,1272378,1210498,1206377,1211965,1217413,1207704,1213781,1211965,1203723,1207495,1206238,1163495,1163355,1169431,1182980,1170549,1171387,1169222,1169501,1176136,1184378,1129482,1127386,1123825,1137095,1129482
13,88,1014242,998040,999436,996922,995874,991754,980579,954319,959767,960744,961861,962839,960186,961862,966541,960605,960046,958789,964516,927988,934972,932947,935740,932458,932598,928477,940769,932598,930992,927918,931830,930712
14,95,703517,688430,690177,704006,719581,706869,715948,742837,710920,692133,706241,689548,693180,697999,692272,702748,668805,680958,672786,669573,669504,670761,598195,600640,603224,600709,600360,597427,607135,601547,597147,594633
15,112,1266861,1304505,1429522,1344595,1345432,1337750,1342918,1386919,1351788,1348017,1334817,1320150,1311420,1322245,1315400,1313445,1322315,1316867,1313864,1325178,1320499,1318055,1313934,1313306,1314493,1323153,1316448,1313864,1321616,1315540,1319521,1322734
16,130,2131432,2113343,2112226,2119769,2121235,2126124,2119769,2122772,2128848,2118581,2120398,2107337,2122004,2104403,2127871,2107756,2124448,2114880,2126055,2116695,2121445,2123330,2114391,2117743,2127731,2120677,2106639,2125077,2113273,2125846,2113204,2112784
17,147,2655246,2621722,2631709,2632478,2627659,2628636,2624096,2628078,2614458,2630382,2631849,2636528,2626261,2625633,2629894,2620464,2625773,2636249,2618998,2637716,2629684,2624795,2627169,2632478,2607823,2640789,2627099,2625075,2628217,2620814,2625214,2613411
18,160,3903599,3872380,3891865,3861135,3893471,3888862,3892424,3884112,3884881,3889421,3884811,3889490,3885719,3883345,3894379,3869097,3884811,3886068,3892493,3882646,3907370,3884043,3897593,3887884,3906462,3894798,3889909,3872589,3892494,3894868,3904366,3906811
19,186,3187231,3182412,3158596,3154126,3155104,3122977,3074786,3076672,3051808,3076322,3076462,3087567,3066964,3079395,3095180,3060957,3053624,2996703,3008576,3005712,2969046,3024291,2969325,2966811,2969045,2991324,2983293,2993350,2980011,2975331,2984131,2978125
20,204,2755469,2746529,2742129,2718313,2728021,2742618,2748276,2740453,2752536,2752745,2716916,2723132,2735075,2714402,2732491,2733748,2732980,2742479,2736123,2721736,2734935,2728091,2732422,2725647,2727602,2725717,2712796,2732840,2733539,2719221,2726974,2733329
21,222,6218645,6218645,6218645,6218645,6253845,6253845,6253845,6253845,6205096,6205096,6205096,6205096,6251471,6251471,6251471,6251471,6236245,6236245,6236245,6236245,6259014,6259014,6259014,6259014,6258316,6258316,6258316,6258316,6230099,6230099,6230099,6230099
22,229,10102269,10102269,10102269,10102269,10045697,10045697,10045697,10045697,10147247,10147247,10147247,10147247,10039481,10039481,10039481,10039481,10056872,10056872,10056872,10056872,10066021,10066021,10066021,10066021,10075869,10075869,10075869,10075869,10050097,10050097,10050097,10050097
23,272,3736257,3736257,3736257,3736257,3658663,3658663,3658663,3658663,3643368,3643368,3643368,3643368,3643159,3643159,3643159,3643159,3642670,3642670,3642670,3642670,3646231,3646231,3646231,3646231,3652098,3652098,3652098,3652098,3636803,3636803,3636803,3636803
24,275,20805736,20805736,20805736,20805736,20780803,20780803,20780803,20780803,20731284,20731284,20731284,20731284,20793095,20793095,20793095,20793095,20770047,20770047,20770047,20770047,20731495,20731495,20731495,20731495,20750073,20750073,20750073,20750073,20780244,20780244,20780244,20780244
